vertice,s,UF,tipo,d,o
C_4_entrada,2,PI,passagem,0,0
C_4_entrada,3,PI,passagem,0,0
C_4_entrada,4,PI,passagem,0,0
C_4_entrada,5,PI,passagem,0,0
C_4_entrada,6,PI,passagem,0,0
C_4_entrada,7,PI,passagem,0,0
C_4_entrada,8,PI,passagem,0,0
C_4_entrada,9,PI,passagem,0,0
C_5_entrada,0,CE,passagem,0,0
C_5_entrada,1,CE,passagem,0,0
C_5_entrada,2,CE,passagem,0,0
C_5_entrada,3,CE,passagem,0,0
C_5_entrada,4,CE,passagem,0,0
C_5_entrada,5,CE,passagem,0,0
C_5_entrada,6,CE,passagem,0,0
C_5_entrada,7,CE,passagem,0,0
C_5_entrada,8,CE,passagem,0,0
C_5_entrada,9,CE,passagem,0,0
C_6_entrada,0,DF,passagem,0,0
C_6_entrada,1,DF,passagem,0,0
C_6_entrada,2,DF,passagem,0,0
C_6_entrada,3,DF,passagem,0,0
C_6_entrada,4,DF,passagem,0,0
C_6_entrada,5,DF,passagem,0,0
C_6_entrada,6,DF,passagem,0,0
C_6_entrada,7,DF,passagem,0,0
C_6_entrada,8,DF,passagem,0,0
C_6_entrada,9,DF,passagem,0,0
C_7_entrada,0,AC,passagem,0,0
C_7_entrada,1,AC,passagem,0,0
C_7_entrada,2,AC,passagem,0,0
C_7_entrada,3,AC,passagem,0,0
C_7_entrada,4,AC,passagem,0,0
C_7_entrada,5,AC,passagem,0,0
C_7_entrada,6,AC,passagem,0,0
C_7_entrada,7,AC,passagem,0,0
C_7_entrada,8,AC,passagem,0,0
C_7_entrada,9,AC,passagem,0,0
C_8_entrada,0,GO,passagem,0,0
C_8_entrada,1,GO,passagem,0,0
C_8_entrada,2,GO,passagem,0,0
C_8_entrada,3,GO,passagem,0,0
C_8_entrada,4,GO,passagem,0,0
C_8_entrada,5,GO,passagem,0,0
C_8_entrada,6,GO,passagem,0,0
C_8_entrada,7,GO,passagem,0,0
C_8_entrada,8,GO,passagem,0,0
C_8_entrada,9,GO,passagem,0,0
C_9_entrada,0,PA,passagem,0,0
C_9_entrada,1,PA,passagem,0,0
C_9_entrada,2,PA,passagem,0,0
C_9_entrada,3,PA,passagem,0,0
C_9_entrada,4,PA,passagem,0,0
C_9_entrada,5,PA,passagem,0,0
C_9_entrada,6,PA,passagem,0,0
C_9_entrada,7,PA,passagem,0,0
C_9_entrada,8,PA,passagem,0,0
C_9_entrada,9,PA,passagem,0,0
C_10_entrada,0,SP,passagem,0,0
C_10_entrada,1,SP,passagem,0,0
C_10_entrada,2,SP,passagem,0,0
C_10_entrada,3,SP,passagem,0,0
C_10_entrada,4,SP,passagem,0,0
C_10_entrada,5,SP,passagem,0,0
C_10_entrada,6,SP,passagem,0,0
C_10_entrada,7,SP,passagem,0,0
C_10_entrada,8,SP,passagem,0,0
C_10_entrada,9,SP,passagem,0,0
C_11_entrada,0,PI,passagem,0,0
C_11_entrada,1,PI,passagem,0,0
C_11_entrada,2,PI,passagem,0,0
C_11_entrada,3,PI,passagem,0,0
C_11_entrada,4,PI,passagem,0,0
C_11_entrada,5,PI,passagem,0,0
C_11_entrada,6,PI,passagem,0,0
C_11_entrada,7,PI,passagem,0,0
C_11_entrada,8,PI,passagem,0,0
C_11_entrada,9,PI,passagem,0,0
C_12_entrada,0,BA,passagem,0,0
C_12_entrada,1,BA,passagem,0,0
C_12_entrada,2,BA,passagem,0,0
C_12_entrada,3,BA,passagem,0,0
C_12_entrada,4,BA,passagem,0,0
C_12_entrada,5,BA,passagem,0,0
C_12_entrada,6,BA,passagem,0,0
C_12_entrada,7,BA,passagem,0,0
C_12_entrada,8,BA,passagem,0,0
C_12_entrada,9,BA,passagem,0,0
C_13_entrada,0,SE,passagem,0,0
C_13_entrada,1,SE,passagem,0,0
C_13_entrada,2,SE,passagem,0,0
C_13_entrada,3,SE,passagem,0,0
C_13_entrada,4,SE,passagem,0,0
C_13_entrada,5,SE,passagem,0,0
C_13_entrada,6,SE,passagem,0,0
C_13_entrada,7,SE,passagem,0,0
C_13_entrada,8,SE,passagem,0,0
C_13_entrada,9,SE,passagem,0,0
C_14_entrada,0,RN,passagem,0,0
C_14_entrada,1,RN,passagem,0,0
C_14_entrada,2,RN,passagem,0,0
C_14_entrada,3,RN,passagem,0,0
C_14_entrada,4,RN,passagem,0,0
C_14_entrada,5,RN,passagem,0,0
C_14_entrada,6,RN,passagem,0,0
C_14_entrada,7,RN,passagem,0,0
C_14_entrada,8,RN,passagem,0,0
C_14_entrada,9,RN,passagem,0,0
C_15_entrada,0,MA,passagem,0,0
C_15_entrada,1,MA,passagem,0,0
C_15_entrada,2,MA,passagem,0,0
C_15_entrada,3,MA,passagem,0,0
C_15_entrada,4,MA,passagem,0,0
C_15_entrada,5,MA,passagem,0,0
C_15_entrada,6,MA,passagem,0,0
C_15_entrada,7,MA,passagem,0,0
C_15_entrada,8,MA,passagem,0,0
C_15_entrada,9,MA,passagem,0,0
C_16_entrada,0,CE,passagem,0,0
C_16_entrada,1,CE,passagem,0,0
C_16_entrada,2,CE,passagem,0,0
C_16_entrada,3,CE,passagem,0,0
C_16_entrada,4,CE,passagem,0,0
C_16_entrada,5,CE,passagem,0,0
C_16_entrada,6,CE,passagem,0,0
C_16_entrada,7,CE,passagem,0,0
C_16_entrada,8,CE,passagem,0,0
C_16_entrada,9,CE,passagem,0,0
C_17_entrada,0,DF,passagem,0,0
C_17_entrada,1,DF,passagem,0,0
C_17_entrada,2,DF,passagem,0,0
C_17_entrada,3,DF,passagem,0,0
C_17_entrada,4,DF,passagem,0,0
C_17_entrada,5,DF,passagem,0,0
C_17_entrada,6,DF,passagem,0,0
C_17_entrada,7,DF,passagem,0,0
C_17_entrada,8,DF,passagem,0,0
C_17_entrada,9,DF,passagem,0,0
C_18_entrada,0,RR,passagem,0,0
C_18_entrada,1,RR,passagem,0,0
C_18_entrada,2,RR,passagem,0,0
C_18_entrada,3,RR,passagem,0,0
C_18_entrada,4,RR,passagem,0,0
C_18_entrada,5,RR,passagem,0,0
C_18_entrada,6,RR,passagem,0,0
C_18_entrada,7,RR,passagem,0,0
C_18_entrada,8,RR,passagem,0,0
C_18_entrada,9,RR,passagem,0,0
C_19_entrada,0,MT,passagem,0,0
C_19_entrada,1,MT,passagem,0,0
C_19_entrada,2,MT,passagem,0,0
C_19_entrada,3,MT,passagem,0,0
C_19_entrada,4,MT,passagem,0,0
C_19_entrada,5,MT,passagem,0,0
C_19_entrada,6,MT,passagem,0,0
C_19_entrada,7,MT,passagem,0,0
C_19_entrada,8,MT,passagem,0,0
C_19_entrada,9,MT,passagem,0,0
F_0_saida,0,AC,passagem,0,0
F_0_saida,1,AC,passagem,0,0
F_0_saida,2,AC,passagem,0,0
F_0_saida,3,AC,passagem,0,0
F_0_saida,4,AC,passagem,0,0
F_0_saida,5,AC,passagem,0,0
F_0_saida,6,AC,passagem,0,0
F_0_saida,7,AC,passagem,0,0
F_0_saida,8,AC,passagem,0,0
F_0_saida,9,AC,passagem,0,0
F_1_saida,0,MT,passagem,0,0
F_1_saida,1,MT,passagem,0,0
F_1_saida,2,MT,passagem,0,0
F_1_saida,3,MT,passagem,0,0
F_1_saida,4,MT,passagem,0,0
F_1_saida,5,MT,passagem,0,0
F_1_saida,6,MT,passagem,0,0
F_1_saida,7,MT,passagem,0,0
F_1_saida,8,MT,passagem,0,0
F_1_saida,9,MT,passagem,0,0
F_2_saida,0,RS,passagem,0,0
F_2_saida,1,RS,passagem,0,0
F_2_saida,2,RS,passagem,0,0
F_2_saida,3,RS,passagem,0,0
F_2_saida,4,RS,passagem,0,0
F_2_saida,5,RS,passagem,0,0
F_2_saida,6,RS,passagem,0,0
F_2_saida,7,RS,passagem,0,0
F_2_saida,8,RS,passagem,0,0
F_2_saida,9,RS,passagem,0,0
F_3_saida,0,ES,passagem,0,0
F_3_saida,1,ES,passagem,0,0
F_3_saida,2,ES,passagem,0,0
F_3_saida,3,ES,passagem,0,0
F_3_saida,4,ES,passagem,0,0
F_3_saida,5,ES,passagem,0,0
F_3_saida,6,ES,passagem,0,0
F_3_saida,7,ES,passagem,0,0
F_3_saida,8,ES,passagem,0,0
F_3_saida,9,ES,passagem,0,0
F_4_saida,0,PR,passagem,0,0
F_4_saida,1,PR,passagem,0,0
F_4_saida,2,PR,passagem,0,0
F_4_saida,3,PR,passagem,0,0
F_4_saida,4,PR,passagem,0,0
F_4_saida,5,PR,passagem,0,0
F_4_saida,6,PR,passagem,0,0
F_4_saida,7,PR,passagem,0,0
F_4_saida,8,PR,passagem,0,0
F_4_saida,9,PR,passagem,0,0
CD_0_saida,0,PA,passagem,0,0
CD_0_saida,1,PA,passagem,0,0
CD_0_saida,2,PA,passagem,0,0
CD_0_saida,3,PA,passagem,0,0
CD_0_saida,4,PA,passagem,0,0
CD_0_saida,5,PA,passagem,0,0
CD_0_saida,6,PA,passagem,0,0
CD_0_saida,7,PA,passagem,0,0
CD_0_saida,8,PA,passagem,0,0
CD_0_saida,9,PA,passagem,0,0
CD_1_saida,0,AC,passagem,0,0
CD_1_saida,1,AC,passagem,0,0
CD_1_saida,2,AC,passagem,0,0
CD_1_saida,3,AC,passagem,0,0
CD_1_saida,4,AC,passagem,0,0
CD_1_saida,5,AC,passagem,0,0
CD_1_saida,6,AC,passagem,0,0
CD_1_saida,7,AC,passagem,0,0
CD_1_saida,8,AC,passagem,0,0
CD_1_saida,9,AC,passagem,0,0
CD_2_saida,0,RO,passagem,0,0
CD_2_saida,1,RO,passagem,0,0
CD_2_saida,2,RO,passagem,0,0
CD_2_saida,3,RO,passagem,0,0
CD_2_saida,4,RO,passagem,0,0
CD_2_saida,5,RO,passagem,0,0
CD_2_saida,6,RO,passagem,0,0
CD_2_saida,7,RO,passagem,0,0
CD_2_saida,8,RO,passagem,0,0
CD_2_saida,9,RO,passagem,0,0
CD_3_saida,0,AM,passagem,0,0
CD_3_saida,1,AM,passagem,0,0
CD_3_saida,2,AM,passagem,0,0
CD_3_saida,3,AM,passagem,0,0
CD_3_saida,4,AM,passagem,0,0
CD_3_saida,5,AM,passagem,0,0
CD_3_saida,6,AM,passagem,0,0
CD_3_saida,7,AM,passagem,0,0
CD_3_saida,8,AM,passagem,0,0
CD_3_saida,9,AM,passagem,0,0
CD_4_saida,0,RN,passagem,0,0
CD_4_saida,1,RN,passagem,0,0
CD_4_saida,2,RN,passagem,0,0
CD_4_saida,3,RN,passagem,0,0
CD_4_saida,4,RN,passagem,0,0
CD_4_saida,5,RN,passagem,0,0
CD_4_saida,6,RN,passagem,0,0
CD_4_saida,7,RN,passagem,0,0
CD_4_saida,8,RN,passagem,0,0
CD_4_saida,9,RN,passagem,0,0
C_0_saida,0,MA,demanda,5,0
C_0_saida,1,MA,demanda,5,0
C_0_saida,2,MA,demanda,5,0
C_0_saida,3,MA,demanda,5,0
C_0_saida,4,MA,demanda,5,0
C_0_saida,5,MA,demanda,5,0
C_0_saida,6,MA,demanda,5,0
C_0_saida,7,MA,demanda,5,0
C_0_saida,8,MA,demanda,5,0
C_0_saida,9,MA,demanda,5,0
C_1_saida,0,AM,demanda,5,0
C_1_saida,1,AM,demanda,5,0
C_1_saida,2,AM,demanda,5,0
C_1_saida,3,AM,demanda,5,0
C_1_saida,4,AM,demanda,5,0
C_1_saida,5,AM,demanda,5,0
C_1_saida,6,AM,demanda,5,0
C_1_saida,7,AM,demanda,5,0
C_1_saida,8,AM,demanda,5,0
C_1_saida,9,AM,demanda,5,0
C_2_saida,0,GO,demanda,5,0
C_2_saida,1,GO,demanda,5,0
C_2_saida,2,GO,demanda,5,0
C_2_saida,3,GO,demanda,5,0
C_2_saida,4,GO,demanda,5,0
C_2_saida,5,GO,demanda,5,0
C_2_saida,6,GO,demanda,5,0
C_2_saida,7,GO,demanda,5,0
C_2_saida,8,GO,demanda,5,0
C_2_saida,9,GO,demanda,5,0
C_3_saida,0,DF,demanda,5,0
C_3_saida,1,DF,demanda,5,0
C_3_saida,2,DF,demanda,5,0
C_3_saida,3,DF,demanda,5,0
C_3_saida,4,DF,demanda,5,0
C_3_saida,5,DF,demanda,5,0
C_3_saida,6,DF,demanda,5,0
C_3_saida,7,DF,demanda,5,0
C_3_saida,8,DF,demanda,5,0
C_3_saida,9,DF,demanda,5,0
C_4_saida,0,PI,demanda,5,0
C_4_saida,1,PI,demanda,5,0
C_4_saida,2,PI,demanda,5,0
C_4_saida,3,PI,demanda,5,0
C_4_saida,4,PI,demanda,5,0
C_4_saida,5,PI,demanda,5,0
C_4_saida,6,PI,demanda,5,0
C_4_saida,7,PI,demanda,5,0
C_4_saida,8,PI,demanda,5,0
C_4_saida,9,PI,demanda,5,0
C_5_saida,0,CE,demanda,5,0
C_5_saida,1,CE,demanda,5,0
C_5_saida,2,CE,demanda,5,0
C_5_saida,3,CE,demanda,5,0
C_5_saida,4,CE,demanda,5,0
C_5_saida,5,CE,demanda,5,0
C_5_saida,6,CE,demanda,5,0
C_5_saida,7,CE,demanda,5,0
C_5_saida,8,CE,demanda,5,0
C_5_saida,9,CE,demanda,5,0
C_6_saida,0,DF,demanda,5,0
C_6_saida,1,DF,demanda,5,0
C_6_saida,2,DF,demanda,5,0
C_6_saida,3,DF,demanda,5,0
C_6_saida,4,DF,demanda,5,0
C_6_saida,5,DF,demanda,5,0
C_6_saida,6,DF,demanda,5,0
C_6_saida,7,DF,demanda,5,0
C_6_saida,8,DF,demanda,5,0
C_6_saida,9,DF,demanda,5,0
C_7_saida,0,AC,demanda,5,0
C_7_saida,1,AC,demanda,5,0
C_7_saida,2,AC,demanda,5,0
C_7_saida,3,AC,demanda,5,0
C_7_saida,4,AC,demanda,5,0
C_7_saida,5,AC,demanda,5,0
C_7_saida,6,AC,demanda,5,0
C_7_saida,7,AC,demanda,5,0
C_7_saida,8,AC,demanda,5,0
C_7_saida,9,AC,demanda,5,0
C_8_saida,0,GO,demanda,5,0
C_8_saida,1,GO,demanda,5,0
C_8_saida,2,GO,demanda,5,0
C_8_saida,3,GO,demanda,5,0
C_8_saida,4,GO,demanda,5,0
C_8_saida,5,GO,demanda,5,0
C_8_saida,6,GO,demanda,5,0
C_8_saida,7,GO,demanda,5,0
C_8_saida,8,GO,demanda,5,0
C_8_saida,9,GO,demanda,5,0
C_9_saida,0,PA,demanda,5,0
C_9_saida,1,PA,demanda,5,0
C_9_saida,2,PA,demanda,5,0
C_9_saida,3,PA,demanda,5,0
C_9_saida,4,PA,demanda,5,0
C_9_saida,5,PA,demanda,5,0
C_9_saida,6,PA,demanda,5,0
C_9_saida,7,PA,demanda,5,0
C_9_saida,8,PA,demanda,5,0
C_9_saida,9,PA,demanda,5,0
C_10_saida,0,SP,demanda,5,0
C_10_saida,1,SP,demanda,5,0
C_10_saida,2,SP,demanda,5,0
C_10_saida,3,SP,demanda,5,0
C_10_saida,4,SP,demanda,5,0
C_10_saida,5,SP,demanda,5,0
C_10_saida,6,SP,demanda,5,0
C_10_saida,7,SP,demanda,5,0
C_10_saida,8,SP,demanda,5,0
C_10_saida,9,SP,demanda,5,0
C_11_saida,0,PI,demanda,5,0
C_11_saida,1,PI,demanda,5,0
C_11_saida,2,PI,demanda,5,0
C_11_saida,3,PI,demanda,5,0
C_11_saida,4,PI,demanda,5,0
C_11_saida,5,PI,demanda,5,0
C_11_saida,6,PI,demanda,5,0
C_11_saida,7,PI,demanda,5,0
C_11_saida,8,PI,demanda,5,0
C_11_saida,9,PI,demanda,5,0
C_12_saida,0,BA,demanda,5,0
C_12_saida,1,BA,demanda,5,0
C_12_saida,2,BA,demanda,5,0
C_12_saida,3,BA,demanda,5,0
C_12_saida,4,BA,demanda,5,0
C_12_saida,5,BA,demanda,5,0
C_12_saida,6,BA,demanda,5,0
C_12_saida,7,BA,demanda,5,0
C_12_saida,8,BA,demanda,5,0
C_12_saida,9,BA,demanda,5,0
C_13_saida,0,SE,demanda,5,0
C_13_saida,1,SE,demanda,5,0
C_13_saida,2,SE,demanda,5,0
C_13_saida,3,SE,demanda,5,0
C_13_saida,4,SE,demanda,5,0
C_13_saida,5,SE,demanda,5,0
C_13_saida,6,SE,demanda,5,0
C_13_saida,7,SE,demanda,5,0
C_13_saida,8,SE,demanda,5,0
C_13_saida,9,SE,demanda,5,0
C_14_saida,0,RN,demanda,5,0
C_14_saida,1,RN,demanda,5,0
C_14_saida,2,RN,demanda,5,0
C_14_saida,3,RN,demanda,5,0
C_14_saida,4,RN,demanda,5,0
C_14_saida,5,RN,demanda,5,0
C_14_saida,6,RN,demanda,5,0
C_14_saida,7,RN,demanda,5,0
C_14_saida,8,RN,demanda,5,0
C_14_saida,9,RN,demanda,5,0
C_15_saida,0,MA,demanda,5,0
C_15_saida,1,MA,demanda,5,0
C_15_saida,2,MA,demanda,5,0
C_15_saida,3,MA,demanda,5,0
C_15_saida,4,MA,demanda,5,0
C_15_saida,5,MA,demanda,5,0
C_15_saida,6,MA,demanda,5,0
C_15_saida,7,MA,demanda,5,0
C_15_saida,8,MA,demanda,5,0
C_15_saida,9,MA,demanda,5,0
C_16_saida,0,CE,demanda,5,0
C_16_saida,1,CE,demanda,5,0
C_16_saida,2,CE,demanda,5,0
C_16_saida,3,CE,demanda,5,0
C_16_saida,4,CE,demanda,5,0
C_16_saida,5,CE,demanda,5,0
C_16_saida,6,CE,demanda,5,0
C_16_saida,7,CE,demanda,5,0
C_16_saida,8,CE,demanda,5,0
C_16_saida,9,CE,demanda,5,0
C_17_saida,0,DF,demanda,5,0
C_17_saida,1,DF,demanda,5,0
C_17_saida,2,DF,demanda,5,0
C_17_saida,3,DF,demanda,5,0
C_17_saida,4,DF,demanda,5,0
C_17_saida,5,DF,demanda,5,0
C_17_saida,6,DF,demanda,5,0
C_17_saida,7,DF,demanda,5,0
C_17_saida,8,DF,demanda,5,0
C_17_saida,9,DF,demanda,5,0
C_18_saida,0,RR,demanda,5,0
C_18_saida,1,RR,demanda,5,0
C_18_saida,2,RR,demanda,5,0
C_18_saida,3,RR,demanda,5,0
C_18_saida,4,RR,demanda,5,0
C_18_saida,5,RR,demanda,5,0
C_18_saida,6,RR,demanda,5,0
C_18_saida,7,RR,demanda,5,0
C_18_saida,8,RR,demanda,5,0
C_18_saida,9,RR,demanda,5,0
C_19_saida,0,MT,demanda,5,0
C_19_saida,1,MT,demanda,5,0
C_19_saida,2,MT,demanda,5,0
C_19_saida,3,MT,demanda,5,0
C_19_saida,4,MT,demanda,5,0
C_19_saida,5,MT,demanda,5,0
C_19_saida,6,MT,demanda,5,0
C_19_saida,7,MT,demanda,5,0
C_19_saida,8,MT,demanda,5,0
C_19_saida,9,MT,demanda,5,0
