vertice;s;UF;tipo;d;o
SUP_8_in;8;RR;origem;0;2000
SUP_8_in;9;RR;origem;0;2000
SUP_8_in;10;RR;origem;0;2000
SUP_8_in;11;RR;origem;0;2000
SUP_8_in;12;RR;origem;0;2000
SUP_8_in;13;RR;origem;0;2000
SUP_8_in;14;RR;origem;0;2000
SUP_8_in;15;RR;origem;0;2000
SUP_8_in;16;RR;origem;0;2000
SUP_8_in;17;RR;origem;0;2000
SUP_8_in;18;RR;origem;0;2000
SUP_8_in;19;RR;origem;0;2000
SUP_8_in;20;RR;origem;0;2000
SUP_8_in;21;RR;origem;0;2000
SUP_8_in;22;RR;origem;0;2000
SUP_8_in;23;RR;origem;0;2000
SUP_8_in;24;RR;origem;0;2000
SUP_8_in;25;RR;origem;0;2000
SUP_8_in;26;RR;origem;0;2000
SUP_8_in;27;RR;origem;0;2000
SUP_8_in;28;RR;origem;0;2000
SUP_8_in;29;RR;origem;0;2000
SUP_8_in;30;RR;origem;0;2000
SUP_8_in;31;RR;origem;0;2000
SUP_8_in;32;RR;origem;0;2000
SUP_8_in;33;RR;origem;0;2000
SUP_8_in;34;RR;origem;0;2000
SUP_8_in;35;RR;origem;0;2000
SUP_8_in;36;RR;origem;0;2000
SUP_8_in;37;RR;origem;0;2000
SUP_8_in;38;RR;origem;0;2000
SUP_8_in;39;RR;origem;0;2000
SUP_8_in;40;RR;origem;0;2000
SUP_8_in;41;RR;origem;0;2000
SUP_8_in;42;RR;origem;0;2000
SUP_8_in;43;RR;origem;0;2000
SUP_8_in;44;RR;origem;0;2000
SUP_8_in;45;RR;origem;0;2000
SUP_8_in;46;RR;origem;0;2000
SUP_8_in;47;RR;origem;0;2000
SUP_8_in;48;RR;origem;0;2000
SUP_8_in;49;RR;origem;0;2000
SUP_9_in;0;SE;origem;0;2000
SUP_9_in;1;SE;origem;0;2000
SUP_9_in;2;SE;origem;0;2000
SUP_9_in;3;SE;origem;0;2000
SUP_9_in;4;SE;origem;0;2000
SUP_9_in;5;SE;origem;0;2000
SUP_9_in;6;SE;origem;0;2000
SUP_9_in;7;SE;origem;0;2000
SUP_9_in;8;SE;origem;0;2000
SUP_9_in;9;SE;origem;0;2000
SUP_9_in;10;SE;origem;0;2000
SUP_9_in;11;SE;origem;0;2000
SUP_9_in;12;SE;origem;0;2000
SUP_9_in;13;SE;origem;0;2000
SUP_9_in;14;SE;origem;0;2000
SUP_9_in;15;SE;origem;0;2000
SUP_9_in;16;SE;origem;0;2000
SUP_9_in;17;SE;origem;0;2000
SUP_9_in;18;SE;origem;0;2000
SUP_9_in;19;SE;origem;0;2000
SUP_9_in;20;SE;origem;0;2000
SUP_9_in;21;SE;origem;0;2000
SUP_9_in;22;SE;origem;0;2000
SUP_9_in;23;SE;origem;0;2000
SUP_9_in;24;SE;origem;0;2000
SUP_9_in;25;SE;origem;0;2000
SUP_9_in;26;SE;origem;0;2000
SUP_9_in;27;SE;origem;0;2000
SUP_9_in;28;SE;origem;0;2000
SUP_9_in;29;SE;origem;0;2000
SUP_9_in;30;SE;origem;0;2000
SUP_9_in;31;SE;origem;0;2000
SUP_9_in;32;SE;origem;0;2000
SUP_9_in;33;SE;origem;0;2000
SUP_9_in;34;SE;origem;0;2000
SUP_9_in;35;SE;origem;0;2000
SUP_9_in;36;SE;origem;0;2000
SUP_9_in;37;SE;origem;0;2000
SUP_9_in;38;SE;origem;0;2000
SUP_9_in;39;SE;origem;0;2000
SUP_9_in;40;SE;origem;0;2000
SUP_9_in;41;SE;origem;0;2000
SUP_9_in;42;SE;origem;0;2000
SUP_9_in;43;SE;origem;0;2000
SUP_9_in;44;SE;origem;0;2000
SUP_9_in;45;SE;origem;0;2000
SUP_9_in;46;SE;origem;0;2000
SUP_9_in;47;SE;origem;0;2000
SUP_9_in;48;SE;origem;0;2000
SUP_9_in;49;SE;origem;0;2000
FAC_0_in;0;RR;passagem;0;0
FAC_0_in;1;RR;passagem;0;0
FAC_0_in;2;RR;passagem;0;0
FAC_0_in;3;RR;passagem;0;0
FAC_0_in;4;RR;passagem;0;0
FAC_0_in;5;RR;passagem;0;0
FAC_0_in;6;RR;passagem;0;0
FAC_0_in;7;RR;passagem;0;0
FAC_0_in;8;RR;passagem;0;0
FAC_0_in;9;RR;passagem;0;0
FAC_0_in;10;RR;passagem;0;0
FAC_0_in;11;RR;passagem;0;0
FAC_0_in;12;RR;passagem;0;0
FAC_0_in;13;RR;passagem;0;0
FAC_0_in;14;RR;passagem;0;0
FAC_0_in;15;RR;passagem;0;0
FAC_0_in;16;RR;passagem;0;0
FAC_0_in;17;RR;passagem;0;0
FAC_0_in;18;RR;passagem;0;0
FAC_0_in;19;RR;passagem;0;0
FAC_0_in;20;RR;passagem;0;0
FAC_0_in;21;RR;passagem;0;0
FAC_0_in;22;RR;passagem;0;0
FAC_0_in;23;RR;passagem;0;0
FAC_0_in;24;RR;passagem;0;0
FAC_0_in;25;RR;passagem;0;0
FAC_0_in;26;RR;passagem;0;0
FAC_0_in;27;RR;passagem;0;0
FAC_0_in;28;RR;passagem;0;0
FAC_0_in;29;RR;passagem;0;0
FAC_0_in;30;RR;passagem;0;0
FAC_0_in;31;RR;passagem;0;0
FAC_0_in;32;RR;passagem;0;0
FAC_0_in;33;RR;passagem;0;0
FAC_0_in;34;RR;passagem;0;0
FAC_0_in;35;RR;passagem;0;0
FAC_0_in;36;RR;passagem;0;0
FAC_0_in;37;RR;passagem;0;0
FAC_0_in;38;RR;passagem;0;0
FAC_0_in;39;RR;passagem;0;0
FAC_0_in;40;RR;passagem;0;0
FAC_0_in;41;RR;passagem;0;0
FAC_0_in;42;RR;passagem;0;0
FAC_0_in;43;RR;passagem;0;0
FAC_0_in;44;RR;passagem;0;0
FAC_0_in;45;RR;passagem;0;0
FAC_0_in;46;RR;passagem;0;0
FAC_0_in;47;RR;passagem;0;0
FAC_0_in;48;RR;passagem;0;0
FAC_0_in;49;RR;passagem;0;0
FAC_1_in;0;PE;passagem;0;0
FAC_1_in;1;PE;passagem;0;0
FAC_1_in;2;PE;passagem;0;0
FAC_1_in;3;PE;passagem;0;0
FAC_1_in;4;PE;passagem;0;0
FAC_1_in;5;PE;passagem;0;0
FAC_1_in;6;PE;passagem;0;0
FAC_1_in;7;PE;passagem;0;0
FAC_1_in;8;PE;passagem;0;0
FAC_1_in;9;PE;passagem;0;0
FAC_1_in;10;PE;passagem;0;0
FAC_1_in;11;PE;passagem;0;0
FAC_1_in;12;PE;passagem;0;0
FAC_1_in;13;PE;passagem;0;0
FAC_1_in;14;PE;passagem;0;0
FAC_1_in;15;PE;passagem;0;0
FAC_1_in;16;PE;passagem;0;0
FAC_1_in;17;PE;passagem;0;0
FAC_1_in;18;PE;passagem;0;0
FAC_1_in;19;PE;passagem;0;0
FAC_1_in;20;PE;passagem;0;0
FAC_1_in;21;PE;passagem;0;0
FAC_1_in;22;PE;passagem;0;0
FAC_1_in;23;PE;passagem;0;0
FAC_1_in;24;PE;passagem;0;0
FAC_1_in;25;PE;passagem;0;0
FAC_1_in;26;PE;passagem;0;0
FAC_1_in;27;PE;passagem;0;0
FAC_1_in;28;PE;passagem;0;0
FAC_1_in;29;PE;passagem;0;0
FAC_1_in;30;PE;passagem;0;0
FAC_1_in;31;PE;passagem;0;0
FAC_1_in;32;PE;passagem;0;0
FAC_1_in;33;PE;passagem;0;0
FAC_1_in;34;PE;passagem;0;0
FAC_1_in;35;PE;passagem;0;0
FAC_1_in;36;PE;passagem;0;0
FAC_1_in;37;PE;passagem;0;0
FAC_1_in;38;PE;passagem;0;0
FAC_1_in;39;PE;passagem;0;0
FAC_1_in;40;PE;passagem;0;0
FAC_1_in;41;PE;passagem;0;0
FAC_1_in;42;PE;passagem;0;0
FAC_1_in;43;PE;passagem;0;0
FAC_1_in;44;PE;passagem;0;0
FAC_1_in;45;PE;passagem;0;0
FAC_1_in;46;PE;passagem;0;0
FAC_1_in;47;PE;passagem;0;0
FAC_1_in;48;PE;passagem;0;0
FAC_1_in;49;PE;passagem;0;0
FAC_2_in;0;MS;passagem;0;0
FAC_2_in;1;MS;passagem;0;0
FAC_2_in;2;MS;passagem;0;0
FAC_2_in;3;MS;passagem;0;0
FAC_2_in;4;MS;passagem;0;0
FAC_2_in;5;MS;passagem;0;0
FAC_2_in;6;MS;passagem;0;0
FAC_2_in;7;MS;passagem;0;0
FAC_2_in;8;MS;passagem;0;0
FAC_2_in;9;MS;passagem;0;0
FAC_2_in;10;MS;passagem;0;0
FAC_2_in;11;MS;passagem;0;0
FAC_2_in;12;MS;passagem;0;0
FAC_2_in;13;MS;passagem;0;0
FAC_2_in;14;MS;passagem;0;0
FAC_2_in;15;MS;passagem;0;0
FAC_2_in;16;MS;passagem;0;0
FAC_2_in;17;MS;passagem;0;0
FAC_2_in;18;MS;passagem;0;0
FAC_2_in;19;MS;passagem;0;0
FAC_2_in;20;MS;passagem;0;0
FAC_2_in;21;MS;passagem;0;0
FAC_2_in;22;MS;passagem;0;0
FAC_2_in;23;MS;passagem;0;0
FAC_2_in;24;MS;passagem;0;0
FAC_2_in;25;MS;passagem;0;0
FAC_2_in;26;MS;passagem;0;0
FAC_2_in;27;MS;passagem;0;0
FAC_2_in;28;MS;passagem;0;0
FAC_2_in;29;MS;passagem;0;0
FAC_2_in;30;MS;passagem;0;0
FAC_2_in;31;MS;passagem;0;0
FAC_2_in;32;MS;passagem;0;0
FAC_2_in;33;MS;passagem;0;0
FAC_2_in;34;MS;passagem;0;0
FAC_2_in;35;MS;passagem;0;0
FAC_2_in;36;MS;passagem;0;0
FAC_2_in;37;MS;passagem;0;0
FAC_2_in;38;MS;passagem;0;0
FAC_2_in;39;MS;passagem;0;0
FAC_2_in;40;MS;passagem;0;0
FAC_2_in;41;MS;passagem;0;0
FAC_2_in;42;MS;passagem;0;0
FAC_2_in;43;MS;passagem;0;0
FAC_2_in;44;MS;passagem;0;0
FAC_2_in;45;MS;passagem;0;0
FAC_2_in;46;MS;passagem;0;0
FAC_2_in;47;MS;passagem;0;0
FAC_2_in;48;MS;passagem;0;0
FAC_2_in;49;MS;passagem;0;0
FAC_3_in;0;ES;passagem;0;0
FAC_3_in;1;ES;passagem;0;0
FAC_3_in;2;ES;passagem;0;0
FAC_3_in;3;ES;passagem;0;0
FAC_3_in;4;ES;passagem;0;0
FAC_3_in;5;ES;passagem;0;0
FAC_3_in;6;ES;passagem;0;0
FAC_3_in;7;ES;passagem;0;0
FAC_3_in;8;ES;passagem;0;0
FAC_3_in;9;ES;passagem;0;0
FAC_3_in;10;ES;passagem;0;0
FAC_3_in;11;ES;passagem;0;0
